STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
132;964.0570678710938;0.0;1460.0775146484375;24381.626953125;1547.3177490234375;6577.94287109375;9415.7958984375;15148.1123046875;59494.63671875
133;1035.65576171875;0.2353329360485077;1344.8868408203125;24599.703125;1668.354736328125;6616.69384765625;9693.80078125;15861.0625;60820.0
134;928.3839721679688;0.0;1323.5972900390625;24454.4453125;1740.67041015625;6356.0703125;9461.701171875;16121.609375;60385.99609375
135;926.8861083984375;0.0;1302.335693359375;24831.498046875;1682.676025390625;6154.509765625;9194.6123046875;15640.15625;59732.27734375
136;815.7852783203125;0.0;1376.9599609375;24773.4140625;1576.67138671875;5932.3154296875;9474.5673828125;15728.6845703125;59677.9375
137;972.71484375;0.0;1465.83056640625;24773.4453125;1663.141845703125;6128.69189453125;9506.87109375;15759.8232421875;60270.10546875
138;975.5748291015625;0.0;1391.10009765625;24464.419921875;1769.299560546875;6320.08935546875;9450.2431640625;15800.9775390625;60171.46875
139;895.3784790039063;0.0;1520.345947265625;24980.83984375;1716.4046630859375;6091.8349609375;9878.75;15551.1162109375;60634.1171875
140;766.428955078125;0.0;1362.0797119140625;24262.697265625;1674.3519287109375;6424.7080078125;9595.9404296875;16222.3828125;60308.0859375
141;812.4418334960938;0.2353329360485077;1391.0347900390625;24243.318359375;1848.1170654296875;6635.4814453125;9973.66796875;16154.978515625;61058.83203125
142;883.6585693359375;0.0;1311.5780029296875;24413.017578125;1682.682861328125;6173.55859375;9758.1005859375;16498.95703125;60721.33203125
143;816.1386108398438;0.0;1369.4498291015625;24840.193359375;1823.322265625;6365.37548828125;10409.734375;15707.6025390625;61331.40625
144;872.375;0.0;1537.69482421875;25460.16015625;1713.0172119140625;6315.47705078125;10978.3330078125;16215.349609375;63091.8984375
145;882.863037109375;0.0;1442.2947998046875;24938.421875;1637.6724853515625;6319.21337890625;10261.708984375;16055.9052734375;61537.69140625
146;899.37060546875;0.0;1387.7393798828125;24814.05078125;1845.3028564453125;6424.32763671875;10583.130859375;15458.3046875;61411.96875
147;811.1845703125;0.0;1405.011474609375;25177.787109375;1880.052978515625;6310.9296875;10316.4287109375;15782.373046875;61683.265625
