STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
149;1633.418212890625;0.0;2142.688232421875;12649.0244140625;3346.202392578125;2915.782470703125;20424.5390625;36123.3828125;79235.125
150;1588.825439453125;0.0;2126.93408203125;12157.2587890625;3363.363037109375;2837.5732421875;19918.8046875;35837.5078125;77830.015625
151;1638.930419921875;0.0;1849.6905517578125;12755.220703125;3359.681396484375;2709.107421875;19462.6328125;35993.6171875;77768.6171875
152;1712.4212646484375;0.0;2104.9091796875;12964.9814453125;3285.26708984375;2999.850341796875;19568.806640625;35789.44140625;78425.8359375
153;1431.6634521484375;0.0;2108.395263671875;12853.875;3616.3125;2930.3603515625;19788.2890625;35112.23828125;77841.1171875
154;1552.0771484375;0.0;2073.8828125;13265.4599609375;3532.04541015625;2975.97607421875;19423.11328125;35097.671875;77920.4140625
155;1437.401611328125;0.0;1924.431396484375;13177.8994140625;3496.541259765625;3065.488525390625;19864.58984375;35212.078125;78178.6484375
156;1468.0714111328125;0.0;1870.5751953125;12716.693359375;3596.611083984375;2589.2578125;20200.921875;35504.9375;77946.90625
157;1171.4112548828125;0.2353329360485077;1848.718505859375;11931.453125;3515.9384765625;2806.9345703125;20133.740234375;35756.7890625;77165.046875
158;1351.2449951171875;0.0;1818.994140625;12537.88671875;3578.31201171875;2669.701171875;20509.86328125;34830.11328125;77295.7890625
159;1299.4158935546875;0.0;1911.1820068359375;12522.6904296875;3713.6376953125;2550.630859375;20028.109375;35302.92578125;77328.515625
160;1219.933349609375;0.0;1910.8990478515625;12855.9541015625;3491.171875;2682.095458984375;19624.572265625;34775.07421875;76559.5078125
161;1239.329833984375;0.2353329360485077;1933.857177734375;12542.009765625;3320.408935546875;2611.933349609375;20344.767578125;34393.9296875;76386.296875
162;1278.0863037109375;0.0;1796.7791748046875;12517.322265625;3243.508056640625;2666.626708984375;19355.1796875;35437.2109375;76294.546875
163;1283.434326171875;0.7059987783432007;2085.79345703125;12576.998046875;3414.827880859375;2822.844482421875;20164.68359375;35082.32421875;77431.5390625
164;1312.4322509765625;0.0;1803.7708740234375;12647.73046875;3342.7158203125;2781.040771484375;20196.064453125;35343.79296875;77427.4453125
165;1415.9713134765625;0.0;1966.1727294921875;12115.1748046875;3376.508544921875;2547.666748046875;20041.13671875;35009.14453125;76471.765625
166;1397.497314453125;0.2353329360485077;1776.82763671875;12167.3466796875;3388.568603515625;2612.1611328125;19505.697265625;34953.19921875;75801.4296875
167;1243.9876708984375;0.0;1697.7412109375;12213.6640625;3364.327392578125;2593.056640625;19691.447265625;35100.66015625;75904.5703125
168;1389.6270751953125;0.0;1868.910400390625;12214.9716796875;3806.6376953125;2648.766357421875;19958.5625;35380.8046875;77268.1484375
169;1180.1495361328125;0.0;1931.6953125;12191.568359375;3848.398681640625;2541.385009765625;20252.80078125;35079.578125;77025.6640625
170;1299.9942626953125;0.0;2017.53857421875;12763.8046875;3376.74462890625;2710.205322265625;19661.171875;35333.50390625;77162.9296875
171;1236.44970703125;0.0;1654.9190673828125;12343.2548828125;3357.315673828125;2561.683837890625;20296.955078125;35808.73828125;77259.2421875
172;1278.8922119140625;0.0;1720.4063720703125;12458.9892578125;3372.03662109375;2657.33154296875;20028.26171875;35913.42578125;77429.3046875
173;1179.826904296875;0.0;1739.3021240234375;12549.6240234375;3532.50244140625;2551.885986328125;20429.51953125;35779.29296875;77761.828125
174;1477.0443115234375;0.0;1668.261474609375;12064.3935546875;3624.8525390625;2610.675537109375;19971.025390625;35631.5078125;77047.59375
175;1625.662109375;0.0;1978.9735107421875;12064.9716796875;3497.75341796875;2690.98046875;19595.1796875;35244.53515625;76697.8671875
176;1501.90087890625;0.0;1807.53515625;12386.958984375;3568.9521484375;2638.523681640625;19111.806640625;35530.63671875;76546.359375
177;1301.4478759765625;0.2353329360485077;1675.7935791015625;12056.5390625;3556.54052734375;2705.07470703125;19440.1796875;35768.31640625;76503.90625
178;1430.6925048828125;0.0;1731.236572265625;12094.3935546875;3541.33642578125;2719.351318359375;19369.064453125;36247.1953125;77133.296875
179;1385.2347412109375;0.0;1712.877197265625;12174.197265625;3554.00634765625;2524.265625;20080.28125;36167.55078125;77598.265625
180;1460.6846923828125;0.0;1859.6966552734375;12217.474609375;3568.8232421875;2580.80810546875;19342.0390625;36100.6484375;77129.8671875
181;1390.929443359375;0.0;1904.7017822265625;12003.6904296875;3481.412841796875;2542.77880859375;19902.509765625;35664.21484375;76890.1328125
182;1495.892822265625;0.0;1790.4365234375;11663.0615234375;3429.40478515625;2716.248046875;19699.310546875;35672.04296875;76466.453125
183;1368.7811279296875;0.0;1921.1666259765625;11931.7744140625;3548.044189453125;2658.641845703125;20487.1328125;35961.015625;77876.484375
184;1383.7979736328125;0.0;1763.14306640625;12135.83203125;3547.92578125;2531.399658203125;19983.25390625;36072.734375;77418.0390625
185;1465.923583984375;0.0;2061.071044921875;11697.48828125;3571.0185546875;2778.251953125;20225.369140625;35885.8359375;77684.7421875
186;1381.8369140625;0.0;1673.7271728515625;12010.64453125;3461.139892578125;2548.477294921875;19746.931640625;35174.6953125;75997.34375
187;1527.080078125;0.4706658720970154;1865.725341796875;12467.3759765625;3667.588623046875;2726.8994140625;20113.6328125;35472.1328125;77840.859375
188;1492.43017578125;0.4706658720970154;1793.38330078125;11788.3056640625;3426.807373046875;2420.025634765625;19168.5703125;35545.6796875;75635.4609375
189;1515.710693359375;0.0;1726.2530517578125;12326.240234375;3911.144287109375;2847.122802734375;19719.080078125;35472.68359375;77518.046875
190;1365.692626953125;0.0;1759.0787353515625;12364.23046875;3324.380615234375;2539.779541015625;20344.61328125;35934.65234375;77632.46875
191;1461.828125;0.0;1910.1060791015625;12461.255859375;3468.54052734375;2547.845458984375;19973.3046875;35690.55078125;77513.3671875
192;1363.906005859375;0.0;1701.82080078125;12150.8876953125;3492.456787109375;2675.6728515625;20012.982421875;35697.37890625;77095.2578125
193;1432.0106201171875;0.0;1918.6923828125;12196.39453125;3477.05615234375;2473.166748046875;19951.05859375;34928.32421875;76376.8359375
194;1607.9945068359375;0.0;1831.0301513671875;12498.8955078125;3572.834716796875;2756.48291015625;19612.048828125;34791.3203125;76670.2890625
195;1437.6104736328125;0.0;1848.9368896484375;12407.3388671875;3299.867431640625;2561.4853515625;19801.16796875;34977.6171875;76333.8828125
